,fid,src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,total_fwd_pkt,total_bwd_pkt,total_length_fwd_pkt,total_length_bwd_pkt,fwd_pkt_length_max,fwd_pkt_length_min,fwd_pkt_length_avg,fwd_pkt_length_std,bwd_pkt_length_min,bwd_pkt_length_max,bwd_pkt_length_avg,bwd_pkt_length_std,flow_bytes_s,flow_iat_avg,flow_iat_std,flow_iat_max,flow_iat_min,fwd_iat_total,fwd_iat_avg,fwd_iat_std,fwd_iat_max,fwd_iat_min,bwd_iat_total,bwd_iat_avg,bwd_iat_std,bwd_iat_max,bwd_iat_min,fw_psh_flag,bw_psh_flag,fw_urg_flag,bw_urg_flag,fw_hdr_len,bw_hdr_len,fw_pkt_s,bw_pkt_s,pkt_len_min,pkt_len_max,pkt_len_avg,pkt_len_std,pkt_len_var,fin_cnt,syn_cnt,rst_cnt,psh_cnt,ack_cnt,urg_cnt,CWR_cnt,ece_cnt,down_up_ratio,pkt_size_avg,fw_seg_avg,bw_seg_avg,fw_byt_blk_avg,fw_pkt_blk_avg,fw_blk_rate_avg,bw_byt_blk_avg,bw_pkt_blk_avg,bw_blk_rate_avg,sub_fl_fw_pkt,sub_fl_fw_byt,sub_fl_bw_pkt,sub_fl_bw_byt,fw_win_byt,bw_win_byt,Fw_act_pkt,fw_seg_min,atv_avg,atv_std,atv_max,atv_min,idl_avg,idl_std,idl_max,idl_min
174,172.18.0.20:37180>172.18.0.19:9550--TCP,172.18.0.20,172.18.0.19,37180,9550,TCP,2022-07-29 11:24:06.770904,72.0,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,[60],[40],0.013888888888888888,0.013888888888888888,0,0,0.0,0.0,,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,,0.5,0.0,0.5,<bound method FlowFuture.sflow_bwd_bytes of <flow_future.FlowFuture object at 0x000002DA25855A80>>,64240,0,0,40,0.000036,0.000036,0.000072,0,64.0,0.0,64,64
175,172.18.0.19:59446>172.18.0.10:9330--TCP,172.18.0.19,172.18.0.10,59446,9330,TCP,2022-07-29 11:24:07.349829,52.0,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,[60],[40],0.019230769230769232,0.019230769230769232,0,0,0.0,0.0,,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,,0.5,0.0,0.5,<bound method FlowFuture.sflow_bwd_bytes of <flow_future.FlowFuture object at 0x000002DA25855AB0>>,64240,0,0,40,0.000026,0.000026,0.000052,0,64.0,0.0,64,64
176,172.18.0.20:37182>172.18.0.19:9550--TCP,172.18.0.20,172.18.0.19,37182,9550,TCP,2022-07-29 11:24:07.771461,62.0,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,[60],[40],0.016129032258064516,0.016129032258064516,0,0,0.0,0.0,,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,,0.5,0.0,0.5,<bound method FlowFuture.sflow_bwd_bytes of <flow_future.FlowFuture object at 0x000002DA25855AE0>>,64240,0,0,40,0.000031,0.000031,0.000062,0,64.0,0.0,64,64
177,172.18.0.19:59448>172.18.0.10:9330--TCP,172.18.0.19,172.18.0.10,59448,9330,TCP,2022-07-29 11:24:08.350279,47.0,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,[60],[40],0.02127659574468085,0.02127659574468085,0,0,0.0,0.0,,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,,0.5,0.0,0.5,<bound method FlowFuture.sflow_bwd_bytes of <flow_future.FlowFuture object at 0x000002DA25855B10>>,64240,0,0,40,0.0000235,0.0000235,0.000047,0,64.0,0.0,64,64
178,172.18.0.1:38824>172.18.0.12:2002--UDP,172.18.0.1,172.18.0.12,38824,2002,UDP,2022-07-29 11:24:08.749939,0.0,1,0,135,0,0,0,0.0,0.0,135,135,135.0,0.0,,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,[163],[],,,135,135,135.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,135.0,135.0,135.0,540.0,4.0,0.0,0.0,0.0,,1.0,135.0,0.0,<bound method FlowFuture.sflow_bwd_bytes of <flow_future.FlowFuture object at 0x000002DA25855B40>>,0,0,0,0,0,0.0,0,0,64.0,0.0,64,64
179,172.18.0.20:37184>172.18.0.19:9550--TCP,172.18.0.20,172.18.0.19,37184,9550,TCP,2022-07-29 11:24:08.772056,44.0,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,[60],[40],0.022727272727272728,0.022727272727272728,0,0,0.0,0.0,,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,,0.5,0.0,0.5,<bound method FlowFuture.sflow_bwd_bytes of <flow_future.FlowFuture object at 0x000002DA25855B70>>,64240,0,0,40,0.000022,0.000022,0.000044,0,64.0,0.0,64,64
180,172.18.0.2:46388>172.18.0.8:9092--TCP,172.18.0.2,172.18.0.8,46388,9092,TCP,2022-07-29 11:24:24.239864,15075168.0,5,4,3329,213,213,0,53.25,92.23170550304272,0,3329,665.8,1331.6,0.0002349559222159249,3.350022666666666666666666667,6.265298709138810441785208752,15.071377,0,15.075120,3.015024,6.028122644084043517678050139,15.071269,0,15.075084,3.768771,6.525562752974144834570356595,15.071377,0,1,1,0,0,"[60, 52, 3381, 52, 52]","[60, 52, 265, 52]",3.3167126230367717e-07,2.653370098429417e-07,0,3329,393.55555555555554,1039.9591991046905,1216704.5277777778,0,2,0,2,8,0,0,0,0.8,393.55555555555554,665.8,665.8,2663.2,12.0,220.82742956606648,213.0,10.0,14.129274503545055,0.5555555555555556,369.8888888888889,0.4444444444444444,<bound method FlowFuture.sflow_bwd_bytes of <flow_future.FlowFuture object at 0x000002DA25855BA0>>,66246,66656,1,52,1.675018666666666666666666667,4.736289841274145108594454274,15.071269,0,64.0,0.0,64,64
181,172.18.0.2:46392>172.18.0.8:9092--TCP,172.18.0.2,172.18.0.8,46392,9092,TCP,2022-07-29 11:24:19.161553,9996857.0,8,7,3612,639,213,0,91.28571428571429,105.40766343204882,0,1538,451.5,637.7152577757569,0.00042523365093648935,1.332907466666666666666666667,3.392862666407544936478348854,9.983067,0,9.996857,1.249607125,3.300919045040654942811290177,9.983015,0,9.996755,1.428107857142857142857142857,3.492548606583385980236208067,9.983067,0,3,3,0,0,"[60, 52, 1518, 52, 660, 52, 1590, 52]","[60, 52, 265, 52, 265, 52, 265]",8.002515190524382e-07,7.002200791708834e-07,0,1538,283.4,504.356857790196,272545.54285714286,0,2,0,6,14,0,0,0,0.875,283.4,451.5,451.5,1806.0,18.0,361.31356085217584,365.14285714285717,16.0,63.920742280870144,0.5333333333333333,240.8,0.4666666666666667,<bound method FlowFuture.sflow_bwd_bytes of <flow_future.FlowFuture object at 0x000002DA25855BD0>>,67749,68166,3,52,0.6664571333333333333333333333,2.489955810272513428423981814,9.983015,0,64.0,0.0,64,64
182,172.18.0.2:46386>172.18.0.8:9092--TCP,172.18.0.2,172.18.0.8,46386,9092,TCP,2022-07-29 11:24:09.169363,4667.0,8,6,9869,213,213,0,35.5,79.38041320124253,0,4096,1233.625,1738.969374191219,2.160274266123848,0.0006594285714285714285714285714,0.001293453556197831297504846406,0.003830,0,0.004667,0.000583375,0.001231044976584933715556568158,0.003830,0,0.004565,0.0007608333333333333333333333333,0.001365684494635890961680835916,0.003796,0,1,3,0,0,"[60, 52, 4148, 4148, 1729, 52, 52, 52]","[60, 52, 52, 52, 265, 52]",0.0017141632740518534,0.0012856224555388902,0,4096,720.1428571428571,1443.0040519269344,2242434.5934065934,2,2,0,4,13,0,0,0,0.75,720.1428571428571,1233.625,1233.625,4934.5,18.0,2114634.668952218,142.0,14.0,46659.36473165389,0.5714285714285714,704.9285714285714,0.42857142857142855,<bound method FlowFuture.sflow_bwd_bytes of <flow_future.FlowFuture object at 0x000002DA25855C00>>,67751,67597,3,52,0.0003333571428571428571428571429,0.0009643154942491485197346936484,0.003796,0,64.0,0.0,64,64
183,172.18.0.2:46394>172.18.0.8:9092--TCP,172.18.0.2,172.18.0.8,46394,9092,TCP,2022-07-29 11:24:19.163495,9985110.0,12,11,26070,426,213,0,38.72727272727273,82.15295148694617,0,4096,2172.5,1939.549754453337,0.002653551137643952,0.8682682173913043478260869565,2.812909124348081720562262941,9.983169,0,9.985110,0.8320925,2.759133190782855870890464338,9.983102,0,9.985059,0.9077326363636363636363636364,2.869904978696595127433895163,9.983169,0,2,8,0,0,"[60, 52, 4148, 4148, 4148, 799, 52, 4148, 4148, 4148, 799, 52]","[60, 52, 52, 52, 52, 265, 52, 52, 52, 52, 265]",1.2017894645126593e-06,1.1016403424699377e-06,0,4096,1152.0,1761.257702794277,3243030.0,0,2,0,10,22,0,0,0,0.9166666666666666,1152.0,2172.5,2172.5,8690.0,26.0,2610.887611653752,154.9090909090909,24.0,42.66374389976063,0.5217391304347826,1133.4782608695652,0.4782608695652174,<bound method FlowFuture.sflow_bwd_bytes of <flow_future.FlowFuture object at 0x000002DA25855C30>>,69756,70464,8,52,0.4341352173913043478260869565,2.035846568179950828143896831,9.983102,0,64.0,0.0,64,64
184,172.18.0.19:59452>172.18.0.10:9330--TCP,172.18.0.19,172.18.0.10,59452,9330,TCP,2022-07-29 11:24:09.350689,39.0,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,[60],[40],0.02564102564102564,0.02564102564102564,0,0,0.0,0.0,,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,,0.5,0.0,0.5,<bound method FlowFuture.sflow_bwd_bytes of <flow_future.FlowFuture object at 0x000002DA25855C60>>,64240,0,0,40,0.0000195,0.0000195,0.000039,0,64.0,0.0,64,64
185,172.18.0.20:37186>172.18.0.19:9550--TCP,172.18.0.20,172.18.0.19,37186,9550,TCP,2022-07-29 11:24:09.772646,61.0,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,[60],[40],0.01639344262295082,0.01639344262295082,0,0,0.0,0.0,,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,,0.5,0.0,0.5,<bound method FlowFuture.sflow_bwd_bytes of <flow_future.FlowFuture object at 0x000002DA25855C90>>,64240,0,0,40,0.0000305,0.0000305,0.000061,0,64.0,0.0,64,64
186,172.18.0.19:59454>172.18.0.10:9330--TCP,172.18.0.19,172.18.0.10,59454,9330,TCP,2022-07-29 11:24:10.352573,198.0,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,[60],[40],0.005050505050505051,0.005050505050505051,0,0,0.0,0.0,,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,,0.5,0.0,0.5,<bound method FlowFuture.sflow_bwd_bytes of <flow_future.FlowFuture object at 0x000002DA25855CC0>>,64240,0,0,40,0.000099,0.000099,0.000198,0,64.0,0.0,64,64
187,172.18.0.20:37188>172.18.0.19:9550--TCP,172.18.0.20,172.18.0.19,37188,9550,TCP,2022-07-29 11:24:10.774208,63.0,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,[60],[40],0.015873015873015872,0.015873015873015872,0,0,0.0,0.0,,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,,0.5,0.0,0.5,<bound method FlowFuture.sflow_bwd_bytes of <flow_future.FlowFuture object at 0x000002DA25855CF0>>,64240,0,0,40,0.0000315,0.0000315,0.000063,0,64.0,0.0,64,64
188,172.18.0.19:59456>172.18.0.10:9330--TCP,172.18.0.19,172.18.0.10,59456,9330,TCP,2022-07-29 11:24:11.353379,94.0,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,[60],[40],0.010638297872340425,0.010638297872340425,0,0,0.0,0.0,,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,,0.5,0.0,0.5,<bound method FlowFuture.sflow_bwd_bytes of <flow_future.FlowFuture object at 0x000002DA25855D20>>,64240,0,0,40,0.000047,0.000047,0.000094,0,64.0,0.0,64,64
189,172.18.0.20:37190>172.18.0.19:9550--TCP,172.18.0.20,172.18.0.19,37190,9550,TCP,2022-07-29 11:24:11.775021,102.0,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,[60],[40],0.00980392156862745,0.00980392156862745,0,0,0.0,0.0,,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,,0.5,0.0,0.5,<bound method FlowFuture.sflow_bwd_bytes of <flow_future.FlowFuture object at 0x000002DA25855D50>>,64240,0,0,40,0.000051,0.000051,0.000102,0,64.0,0.0,64,64
190,172.18.0.19:59458>172.18.0.10:9330--TCP,172.18.0.19,172.18.0.10,59458,9330,TCP,2022-07-29 11:24:12.354883,154.0,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,[60],[40],0.006493506493506494,0.006493506493506494,0,0,0.0,0.0,,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,,0.5,0.0,0.5,<bound method FlowFuture.sflow_bwd_bytes of <flow_future.FlowFuture object at 0x000002DA25855D80>>,64240,0,0,40,0.000077,0.000077,0.000154,0,64.0,0.0,64,64
191,172.18.0.20:37192>172.18.0.19:9550--TCP,172.18.0.20,172.18.0.19,37192,9550,TCP,2022-07-29 11:24:12.775848,79.0,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,[60],[40],0.012658227848101266,0.012658227848101266,0,0,0.0,0.0,,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,,0.5,0.0,0.5,<bound method FlowFuture.sflow_bwd_bytes of <flow_future.FlowFuture object at 0x000002DA25855DB0>>,64240,0,0,40,0.0000395,0.0000395,0.000079,0,64.0,0.0,64,64
192,172.18.0.19:59460>172.18.0.10:9330--TCP,172.18.0.19,172.18.0.10,59460,9330,TCP,2022-07-29 11:24:13.355522,52.0,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,[60],[40],0.019230769230769232,0.019230769230769232,0,0,0.0,0.0,,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,,0.5,0.0,0.5,<bound method FlowFuture.sflow_bwd_bytes of <flow_future.FlowFuture object at 0x000002DA25855DE0>>,64240,0,0,40,0.000026,0.000026,0.000052,0,64.0,0.0,64,64
193,172.18.0.17:59082>172.18.0.5:5432--TCP,172.18.0.17,172.18.0.5,59082,5432,TCP,2022-07-29 11:24:27.259838,13535880.0,95,59,22029,70098,8192,0,1188.1016949152543,2138.5439105743785,0,4615,231.8842105263158,593.2699370200256,0.006806133033094265,0.1755229740259740259740259740,0.9106898608971922540638987174,6.778794,0,13.535880,0.1424829473684210526315789474,0.8224651194814969290866318337,6.778685,0,13.494658,0.2287230169491525423728813559,1.034878966482071135502156643,6.778794,0,52,49,0,0,"[60, 52, 60, 52, 162, 52, 93, 52, 115, 52, 136, 52, 96, 52, 128, 52, 4667, 52, 159, 52, 119, 52, 103, 52, 158, 52, 145, 52, 145, 154, 263, 101, 158, 52, 1791, 52, 1240, 52, 1240, 52, 1240, 52, 1240, 52, 1240, 52, 1240, 52, 1240, 52, 1240, 52, 1240, 52, 172, 141, 179, 52, 83, 158, 52, 83, 52, 158, 52, 200, 52, 83, 52, 158, 52, 83, 52, 96, 52, 337, 52, 550, 52, 52, 52, 119, 52, 119, 52, 138, 52, 337, 52, 550, 52, 52, 96, 824, 52]","[60, 52, 53, 52, 65, 52, 369, 52, 77, 122, 78, 150, 52, 1530, 115, 139, 82, 103, 125, 125, 126, 87, 80, 103, 52, 467, 1992, 1992, 1992, 1992, 1992, 1992, 1992, 1992, 1992, 159, 126, 6063, 75, 103, 77, 103, 87, 75, 103, 75, 78, 5273, 7292, 1004, 7263, 139, 139, 1203, 5273, 8244, 7263, 78, 583]",7.018383732716306e-06,4.3587856866343375e-06,0,8192,598.2272727272727,1478.294812357539,2199638.921865716,0,2,0,101,153,0,0,0,0.6210526315789474,598.2272727272727,231.8842105263158,231.8842105263158,927.5368421052632,192.0,1627.452371031658,4752.406779661017,120.0,5194.499927304568,0.6168831168831169,143.04545454545453,0.38311688311688313,<bound method FlowFuture.sflow_bwd_bytes of <flow_future.FlowFuture object at 0x000002DA25855E10>>,111277,94306,49,52,0.08789532467532467532467532468,0.6496802887981661799091737995,6.778685,0,64.0,0.0,64,64
194,172.18.0.20:37194>172.18.0.19:9550--TCP,172.18.0.20,172.18.0.19,37194,9550,TCP,2022-07-29 11:24:13.776358,50.0,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,[60],[40],0.02,0.02,0,0,0.0,0.0,,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,,0.5,0.0,0.5,<bound method FlowFuture.sflow_bwd_bytes of <flow_future.FlowFuture object at 0x000002DA25855E40>>,64240,0,0,40,0.000025,0.000025,0.000050,0,64.0,0.0,64,64
195,172.18.0.17:59084>172.18.0.5:5432--TCP,172.18.0.17,172.18.0.5,59084,5432,TCP,2022-07-29 11:24:13.996809,24081.0,12,10,306,426,317,0,42.6,93.82771445580458,0,110,25.5,37.71272994626615,0.03039740874548399,0.002185227272727272727272727273,0.003666162855726780695087900341,0.012837,0,0.024081,0.00200675,0.003541648771523417641299949122,0.012746,0,0.023994,0.0023994,0.003799160965265883545543496857,0.012837,0,5,5,0,0,"[60, 52, 60, 52, 162, 52, 93, 52, 115, 52, 136, 52]","[60, 52, 53, 52, 65, 52, 369, 52, 77, 122]",0.0004983181761554753,0.0004152651467962294,0,317,33.27272727272727,69.64140736540806,5080.8744588744585,0,2,0,10,21,0,0,0,0.8333333333333334,33.27272727272727,25.5,25.5,102.0,26.0,12707.11349196462,170.4,22.0,17754.43860965241,0.5454545454545454,13.909090909090908,0.45454545454545453,<bound method FlowFuture.sflow_bwd_bytes of <flow_future.FlowFuture object at 0x000002DA25855E70>>,69756,69741,5,52,0.001094590909090909090909090909,0.002796504240835022310231264855,0.012746,0,64.0,0.0,64,64
196,172.18.0.17:59086>172.18.0.5:5432--TCP,172.18.0.17,172.18.0.5,59086,5432,TCP,2022-07-29 11:24:14.001805,3987.0,12,11,306,426,317,0,38.72727272727273,90.29556609379193,0,110,25.5,37.71272994626615,0.1835966892400301,0.0003439130434782608695652173913,0.0003342378628466596353917650664,0.001185,0,0.003987,0.00033225,0.0003373235649936126238318974268,0.001185,0,0.003923,0.0003566363636363636363636363636,0.0003303695651641913268814175416,0.001153,0,5,5,0,0,"[60, 52, 60, 52, 162, 52, 93, 52, 115, 52, 136, 52]","[60, 52, 53, 52, 65, 52, 369, 52, 77, 52, 122]",0.0030097817908201654,0.0027589666415851516,0,317,31.82608695652174,68.44779170313618,4898.059288537549,0,2,0,10,22,0,0,0,0.9166666666666666,31.82608695652174,25.5,25.5,102.0,26.0,76749.43566591422,154.9090909090909,24.0,108590.3645169513,0.5217391304347826,13.304347826086957,0.4782608695652174,<bound method FlowFuture.sflow_bwd_bytes of <flow_future.FlowFuture object at 0x000002DA25855EA0>>,69757,70250,5,52,0.0001733478260869565217391304348,0.0002822888758909848385204267883,0.001153,0,64.0,0.0,64,64
197,172.18.0.17:59088>172.18.0.5:5432--TCP,172.18.0.17,172.18.0.5,59088,5432,TCP,2022-07-29 11:24:14.007484,4745.0,12,11,306,426,317,0,38.72727272727273,90.29556609379193,0,110,25.5,37.71272994626615,0.15426765015806113,0.0004096086956521739130434782609,0.0003642027313044247675918645816,0.001179,0,0.004745,0.0003954166666666666666666666667,0.0003712818916343154427550567968,0.001179,0,0.004676,0.0004250909090909090909090909091,0.0003556743798234698790002937760,0.001135,0,5,5,0,0,"[60, 52, 60, 52, 162, 52, 93, 52, 115, 52, 136, 52]","[60, 52, 53, 52, 65, 52, 369, 52, 77, 52, 122]",0.0025289778714436247,0.0023182297154899895,0,317,31.82608695652174,68.44779170313618,4898.059288537549,0,2,0,10,22,0,0,0,0.9166666666666666,31.82608695652174,25.5,25.5,102.0,26.0,64488.935721812435,154.9090909090909,24.0,91103.50727117195,0.5217391304347826,13.304347826086957,0.4782608695652174,<bound method FlowFuture.sflow_bwd_bytes of <flow_future.FlowFuture object at 0x000002DA25855ED0>>,69756,70250,5,52,0.0002063043478260869565217391304,0.0003003639002773004019700734190,0.001135,0,64.0,0.0,64,64
198,172.18.0.17:59090>172.18.0.5:5432--TCP,172.18.0.17,172.18.0.5,59090,5432,TCP,2022-07-29 11:24:14.067811,59404.0,12,11,306,426,317,0,38.72727272727273,90.29556609379193,0,110,25.5,37.71272994626615,0.012322402531816039,0.003276217391304347826086956522,0.008753462181910214041624386154,0.043512,0,0.059404,0.004950333333333333333333333333,0.01175375074414782523873528653,0.043512,0,0.015949,0.001449909090909090909090909091,0.001763313845861894337665980132,0.004798,0,5,5,0,0,"[60, 52, 60, 52, 162, 52, 93, 52, 115, 52, 136, 52]","[60, 52, 53, 52, 65, 52, 369, 52, 77, 52, 122]",0.00020200659888223015,0.00018517271564204432,0,317,31.82608695652174,68.44779170313618,4898.059288537549,0,2,0,10,22,0,0,0,0.9166666666666666,31.82608695652174,25.5,25.5,102.0,26.0,5151.168271496869,154.9090909090909,24.0,26710.138566681293,0.5217391304347826,13.304347826086957,0.4782608695652174,<bound method FlowFuture.sflow_bwd_bytes of <flow_future.FlowFuture object at 0x000002DA25855F00>>,69757,70250,5,52,0.002582782608695652173913043478,0.008817511952909252650608402887,0.043410,0,64.0,0.0,64,64
199,172.18.0.17:59094>172.18.0.5:5432--TCP,172.18.0.17,172.18.0.5,59094,5432,TCP,2022-07-29 11:24:14.091840,66508.0,11,11,306,426,317,0,38.72727272727273,90.29556609379193,0,110,27.818181818181817,38.56238907588156,0.011006194743489505,0.004048227272727272727272727273,0.009722433280968944863899967037,0.047493,0,0.066508,0.006046181818181818181818181818,0.01328538894505868816815365279,0.047493,0,0.022553,0.002050272727272727272727272727,0.002136870059898954638229351254,0.006425,0,5,5,0,0,"[60, 52, 60, 52, 162, 52, 93, 52, 115, 136, 52]","[60, 52, 53, 52, 65, 52, 369, 52, 77, 52, 122]",0.0001653936368557166,0.0001653936368557166,0,317,33.27272727272727,69.64140736540806,5080.8744588744585,0,2,0,10,21,0,0,0,1.0,33.27272727272727,27.818181818181817,27.818181818181817,111.27272727272727,24.0,4600.950261622662,154.9090909090909,24.0,18888.839622223208,0.5,13.909090909090908,0.5,<bound method FlowFuture.sflow_bwd_bytes of <flow_future.FlowFuture object at 0x000002DA25855F30>>,69256,70250,5,52,0.003023090909090909090909090909,0.009102802904545844579483601387,0.043905,0,64.0,0.0,64,64
200,172.18.0.17:59096>172.18.0.5:5432--TCP,172.18.0.17,172.18.0.5,59096,5432,TCP,2022-07-29 11:24:14.056229,7287.0,12,11,306,426,317,0,38.72727272727273,90.29556609379193,0,110,25.5,37.71272994626615,0.10045286125977769,0.0006306086956521739130434782609,0.001036702160034422715576371480,0.003853,0,0.007287,0.00060725,0.001029657072767433574918934616,0.003853,0,0.007217,0.0006560909090909090909090909091,0.001043737467386529284112750285,0.003804,0,5,5,0,0,"[60, 52, 60, 52, 162, 52, 93, 52, 115, 52, 136, 52]","[60, 52, 53, 52, 65, 52, 369, 52, 77, 52, 122]",0.0016467682173734047,0.0015095375325922876,0,317,31.82608695652174,68.44779170313618,4898.059288537549,0,2,0,10,22,0,0,0,0.9166666666666666,31.82608695652174,25.5,25.5,102.0,26.0,41992.58954302182,154.9090909090909,24.0,59027.29666066232,0.5217391304347826,13.304347826086957,0.4782608695652174,<bound method FlowFuture.sflow_bwd_bytes of <flow_future.FlowFuture object at 0x000002DA25855F60>>,69757,70250,5,52,0.0003168260869565217391304347826,0.0007896718444570290943524698469,0.003804,0,64.0,0.0,64,64
201,172.18.0.17:59100>172.18.0.5:5432--TCP,172.18.0.17,172.18.0.5,59100,5432,TCP,2022-07-29 11:24:14.067160,10094.0,12,11,306,426,317,0,38.72727272727273,90.29556609379193,0,110,25.5,37.71272994626615,0.0725183277194373,0.0008750869565217391304347826087,0.001145174940614959654169616041,0.003528,0,0.010094,0.0008411666666666666666666666667,0.001146136977949067928170287228,0.003528,0,0.010033,0.0009120909090909090909090909091,0.001142977010390406643168077692,0.003474,0,5,5,0,0,"[60, 52, 60, 52, 162, 52, 93, 52, 115, 52, 136, 52]","[60, 52, 53, 52, 65, 52, 369, 52, 77, 52, 122]",0.0011888250445809391,0.001089756290865861,0,317,31.82608695652174,68.44779170313618,4898.059288537549,0,2,0,10,22,0,0,0,0.9166666666666666,31.82608695652174,25.5,25.5,102.0,26.0,30315.038636813948,154.9090909090909,24.0,42459.88238811921,0.5217391304347826,13.304347826086957,0.4782608695652174,<bound method FlowFuture.sflow_bwd_bytes of <flow_future.FlowFuture object at 0x000002DA25855F90>>,69757,70250,5,52,0.0004388695652173913043478260870,0.0009085159089965408878069320842,0.003474,0,64.0,0.0,64,64
202,172.18.0.17:59102>172.18.0.5:5432--TCP,172.18.0.17,172.18.0.5,59102,5432,TCP,2022-07-29 11:24:14.087972,19518.0,12,11,306,426,317,0,38.72727272727273,90.29556609379193,0,110,25.5,37.71272994626615,0.03750384260682447,0.001693826086956521739130434783,0.003202622942040584347805435940,0.011573,0,0.019518,0.0016265,0.003163110665679171796835008775,0.011573,0,0.019440,0.001767272727272727272727272727,0.003243585196294346560869117025,0.011517,0,5,5,0,0,"[60, 52, 60, 52, 162, 52, 93, 52, 115, 52, 136, 52]","[60, 52, 53, 52, 65, 52, 369, 52, 77, 52, 122]",0.0006148170919151552,0.000563582334255559,0,317,31.82608695652174,68.44779170313618,4898.059288537549,0,2,0,10,22,0,0,0,0.9166666666666666,31.82608695652174,25.5,25.5,102.0,26.0,15677.835843836458,154.9090909090909,24.0,21913.58024691358,0.5217391304347826,13.304347826086957,0.4782608695652174,<bound method FlowFuture.sflow_bwd_bytes of <flow_future.FlowFuture object at 0x000002DA25855FC0>>,69757,70250,5,52,0.0008486086956521739130434782609,0.002408544766110683740132260976,0.011517,0,64.0,0.0,64,64
